02:24:05.384 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
02:34:02.025 [http-nio-8088-exec-95] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:02.025 [http-nio-8088-exec-95] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:02.026 [http-nio-8088-exec-95] INFO  c.c.l.MyServletRequestListener - request end
02:34:02.026 [http-nio-8088-exec-95] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:02.040 [http-nio-8088-exec-96] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:02.040 [http-nio-8088-exec-96] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:02.041 [http-nio-8088-exec-96] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:02.046 [http-nio-8088-exec-96] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:02.047 [http-nio-8088-exec-96] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:02.047 [http-nio-8088-exec-96] INFO  c.c.l.MyServletRequestListener - request end
02:34:02.047 [http-nio-8088-exec-96] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:02.053 [http-nio-8088-exec-97] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:02.053 [http-nio-8088-exec-97] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:02.054 [http-nio-8088-exec-97] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:02.056 [http-nio-8088-exec-97] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:02.056 [http-nio-8088-exec-97] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:02.056 [http-nio-8088-exec-97] INFO  c.c.l.MyServletRequestListener - request end
02:34:02.056 [http-nio-8088-exec-97] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:02.351 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=116, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:34:03.114 [Apollo-RemoteConfigRepository-1] WARN  c.c.f.a.i.AbstractConfigRepository - Sync config failed, will retry. Repository class com.ctrip.framework.apollo.internals.RemoteConfigRepository, reason: Get config services failed from http://meta.apollo.xxx.cn/services/config?appId=platform&ip=192.168.31.81 [Cause: java.io.IOException: Server returned HTTP response code: 502 for URL: http://meta.apollo.xxx.cn/services/config?appId=platform&ip=192.168.31.81 [Cause: Server returned HTTP response code: 502 for URL: http://meta.apollo.xxx.cn/services/config?appId=platform&ip=192.168.31.81 [Cause: Server returned HTTP response code: 502 for URL: http://meta.apollo.xxx.cn/services/config?appId=platform&ip=192.168.31.81]]]
02:34:05.036 [http-nio-8088-exec-98] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:05.037 [http-nio-8088-exec-98] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:05.039 [http-nio-8088-exec-99] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:05.040 [http-nio-8088-exec-99] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:05.041 [http-nio-8088-exec-98] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:05.044 [http-nio-8088-exec-98] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:05.045 [http-nio-8088-exec-98] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:05.046 [http-nio-8088-exec-98] INFO  c.c.l.MyServletRequestListener - request end
02:34:05.046 [http-nio-8088-exec-98] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:05.051 [http-nio-8088-exec-99] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:05.053 [http-nio-8088-exec-99] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:05.054 [http-nio-8088-exec-99] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:05.054 [http-nio-8088-exec-99] INFO  c.c.l.MyServletRequestListener - request end
02:34:05.054 [http-nio-8088-exec-99] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:05.056 [http-nio-8088-exec-99] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:05.056 [http-nio-8088-exec-99] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/carousels/getAllCarousels
02:34:05.056 [http-nio-8088-exec-100] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:05.067 [http-nio-8088-exec-100] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/productsCarousels/getProductsCarouselsById/1
02:34:05.079 [http-nio-8088-exec-99] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getAllCarousels，在该方法执行之前执行====
02:34:05.126 [http-nio-8088-exec-100] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getProductsCarouselsById，在该方法执行之前执行====
02:34:05.146 [http-nio-8088-exec-100] INFO  c.c.c.c.ProductsCarouselsController - 通过ID获取横向轮播图商品配置: ProductsCarousels(id=1, products=null, createTime=2024-07-21 14:14:49, updateTime=2024-07-21 14:14:49, isDeleted=false)
02:34:05.151 [http-nio-8088-exec-100] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:05.152 [http-nio-8088-exec-100] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:05.152 [http-nio-8088-exec-100] INFO  c.c.l.MyServletRequestListener - request end
02:34:05.153 [http-nio-8088-exec-100] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:05.156 [http-nio-8088-exec-99] INFO  c.c.c.mobile.CarouselController - 获取所有轮播图信息: [Carousel(id=1, imageUrl=http://127.0.0.1:8088/v1/getLatestImage?fileName=88888888_20240701154410_1890x600-1.jpg, redirectUrl=https://example.com, isEnabled=true, createTime=2024-06-29 15:27:04, updateTime=2024-07-01 08:01:01, isDeleted=false)]
02:34:05.161 [http-nio-8088-exec-99] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:05.162 [http-nio-8088-exec-99] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:05.162 [http-nio-8088-exec-99] INFO  c.c.l.MyServletRequestListener - request end
02:34:05.162 [http-nio-8088-exec-99] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:05.173 [http-nio-8088-exec-4] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:05.173 [http-nio-8088-exec-4] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:05.175 [http-nio-8088-exec-4] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:05.177 [http-nio-8088-exec-4] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:05.177 [http-nio-8088-exec-4] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:05.178 [http-nio-8088-exec-4] INFO  c.c.l.MyServletRequestListener - request end
02:34:05.178 [http-nio-8088-exec-4] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:05.182 [http-nio-8088-exec-3] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:05.182 [http-nio-8088-exec-3] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:05.185 [http-nio-8088-exec-3] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:05.187 [http-nio-8088-exec-3] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:05.187 [http-nio-8088-exec-3] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:05.188 [http-nio-8088-exec-3] INFO  c.c.l.MyServletRequestListener - request end
02:34:05.188 [http-nio-8088-exec-3] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:07.356 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=117, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:34:12.361 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=118, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:34:16.167 [Apollo-RemoteConfigLongPollService-1] WARN  c.c.f.a.i.RemoteConfigLongPollService - Long polling failed, will retry in 120 seconds. appId: platform, cluster: default, namespaces: application+message+sensitive-config, long polling url: null, reason: Get config services failed from http://meta.apollo.xxx.cn/services/config?appId=platform&ip=192.168.31.81 [Cause: java.io.IOException: Server returned HTTP response code: 502 for URL: http://meta.apollo.xxx.cn/services/config?appId=platform&ip=192.168.31.81 [Cause: Server returned HTTP response code: 502 for URL: http://meta.apollo.xxx.cn/services/config?appId=platform&ip=192.168.31.81 [Cause: Server returned HTTP response code: 502 for URL: http://meta.apollo.xxx.cn/services/config?appId=platform&ip=192.168.31.81]]]
02:34:17.369 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=119, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:34:22.373 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=120, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:34:27.379 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=121, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:34:32.399 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=122, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:34:37.405 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=123, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:34:38.758 [http-nio-8088-exec-5] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:38.759 [http-nio-8088-exec-5] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:38.763 [http-nio-8088-exec-1] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:38.763 [http-nio-8088-exec-1] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:38.767 [http-nio-8088-exec-5] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:38.770 [http-nio-8088-exec-6] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:38.770 [http-nio-8088-exec-6] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/basicInformation/getAllBasicInformation
02:34:38.771 [http-nio-8088-exec-1] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:38.772 [http-nio-8088-exec-5] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:38.772 [http-nio-8088-exec-5] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:38.773 [http-nio-8088-exec-5] INFO  c.c.l.MyServletRequestListener - request end
02:34:38.773 [http-nio-8088-exec-5] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:38.776 [http-nio-8088-exec-1] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:38.776 [http-nio-8088-exec-1] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:38.777 [http-nio-8088-exec-1] INFO  c.c.l.MyServletRequestListener - request end
02:34:38.777 [http-nio-8088-exec-1] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
